Longitude,Latitude,label,cluster_id,fold,mod_label
7.867976202124253,47.81163948577868,background,34,6.0,0
42.06972997912652,21.74105604830827,background,8,6.0,0
-93.07901827908852,33.02686974180287,background,23,3.0,0
66.52916601358876,30.093561717331408,background,7,6.0,0
39.789613060659704,22.41649587433424,background,8,6.0,0
-53.28061388403133,1.326067357067385,background,48,2.0,0
69.22384964450409,22.247339020704235,background,7,6.0,0
-63.852065051468394,-35.116026622479374,background,28,2.0,0
97.6216694472272,22.41649587433424,background,35,5.0,0
-12.031225995404345,10.79437169568218,background,37,8.0,0
69.6384163569526,38.0138904303977,background,31,6.0,0
-63.23021498279562,0.698878489703773,background,9,8.0,0
-66.96131539483224,7.144548244586534,background,9,8.0,0
85.39195142999607,24.806878505111335,background,4,7.0,0
-91.21346807307025,30.63679358556292,background,23,3.0,0
-99.71208567826471,32.46985601852493,background,10,3.0,0
-63.23021498279562,7.776853314603639,background,9,8.0,0
-62.60836491412286,0.8556652079623925,background,9,8.0,0
18.43942736956132,16.111844839527294,background,27,1.0,0
25.901628193634544,7.61869301750539,background,27,1.0,0
-71.72883258799014,4.151393847625646,background,32,2.0,0
10.977226545488096,9.044331413252298,background,27,1.0,0
-60.5355313518803,-37.635603482520935,background,28,2.0,0
-53.902463952704096,-17.43412673027915,background,6,1.0,0
71.0893998505224,24.119517035694336,background,7,6.0,0
130.1651563744354,-1.966648904037975,background,5,10.0,0
113.99705458894344,26.542038489358116,background,26,5.0,0
-3.947175102658352,8.093349389053738,background,13,7.0,0
-64.2666317639169,-39.22843987693409,background,28,2.0,0
27.76717839965285,12.233571404864142,background,8,6.0,0
37.924062854641406,16.92858145171757,background,8,6.0,0
-65.09576518881394,7.935071691146827,background,9,8.0,0
11.599076614160865,3.994234867669252,background,27,1.0,0
79.38073409949264,14.487974809351927,background,14,10.0,0
3.515025721414872,35.67423478420233,background,34,6.0,0
9.940809764366817,46.665410510516296,background,34,6.0,0
74.19865019388624,39.61510543673637,background,31,6.0,0
-90.59161800439745,31.36579700311888,background,23,3.0,0
36.47307936107161,10.1569308414146,background,38,3.0,0
-68.61958224462629,5.409860898272151,background,32,2.0,0
-66.96131539483224,-19.082855513736323,background,21,4.0,0
-52.65876381535856,-2.4373063229478955,background,48,2.0,0
102.59646999660936,4.465804361840622,background,36,9.0,0
100.73091979059105,25.49798781802675,background,35,5.0,0
-68.41229888840203,-25.68601314027359,background,21,4.0,0
-57.63356436474071,-32.11594751136271,background,28,2.0,0
21.341394356700903,2.580982633108574,background,27,1.0,0
-9.336542364489016,16.111844839527294,background,13,7.0,0
93.68328567896631,22.585854259697033,background,4,7.0,0
-41.67274593547299,-10.64834687476761,background,0,4.0,0
19.26856079445834,-15.637108974634094,background,27,1.0,0
139.90747411697546,-6.368663996794489,background,15,5.0,0
-61.157381420553065,6.670881860183773,background,9,8.0,0
63.62719902644917,28.837173914767657,background,7,6.0,0
-59.29183121453477,-10.807834408927988,background,29,8.0,0
25.694344837410288,2.424064303994145,background,27,1.0,0
5.380575927433178,51.41337323159351,background,34,6.0,0
17.19572723221578,-18.7518736366666,background,27,1.0,0
-104.89416958387112,26.542038489358116,background,10,3.0,0
-5.398158596228145,7.144548244586534,background,13,7.0,0
19.683127506906853,5.252425327169576,background,27,1.0,0
-59.91368128320753,-6.842042146581664,background,29,8.0,0
38.96047963576268,22.92518440775427,background,8,6.0,0
-97.63925211602216,31.916202117904593,background,10,3.0,0
-10.787525858058808,10.953934810292736,background,13,7.0,0
95.96340259743316,4.937669109500924,background,1,1.0,0
-63.43749833901988,4.465804361840622,background,9,8.0,0
62.59078224532789,30.274311017053655,background,7,6.0,0
-62.60836491412286,-13.532873937914728,background,29,8.0,0
14.501043601300449,40.6345638822664,background,34,6.0,0
73.57680012521347,27.067545019265943,background,31,6.0,0
-69.65599902574758,3.2088560595520916,background,32,2.0,0
102.38918664038508,20.065678133215325,background,35,5.0,0
18.43942736956132,-16.615273140366867,background,27,1.0,0
15.330177026197475,1.0124581627490727,background,27,1.0,0
-77.53276656226932,-5.26571018567703,background,25,3.0,0
108.40040397088852,24.29101472931823,background,26,5.0,0
46.83724717228442,-22.769735517319457,background,16,7.0,0
58.85968183329128,22.41649587433424,background,7,6.0,0
-73.8016661502327,-1.3393012641504718,background,25,3.0,0
21.13411100047665,17.256236471234093,background,8,6.0,0
84.56281800509906,31.000612335066915,background,4,7.0,0
9.526243051918302,-1.966648904037975,background,27,1.0,0
-56.18258087117092,-6.842042146581664,background,29,8.0,0
33.571112373932024,23.26534723734818,background,8,6.0,0
137.8346405547329,-5.108310097216677,background,15,5.0,0
6.002425996105946,51.41337323159351,background,34,6.0,0
96.99981937855442,27.595473401194926,background,4,7.0,0
-106.34515307744093,28.658914725109017,background,10,3.0,0
114.6189046576162,0.5420968647265096,background,47,5.0,0
-65.7176152574867,4.308583288844554,background,9,8.0,0
-103.6504694465256,32.84081814087199,background,10,3.0,0
-57.84084772096496,-12.56794697772814,background,29,8.0,0
24.03607798761624,10.475491604770948,background,27,1.0,0
-101.16306917183452,29.194594299797107,background,10,3.0,0
10.562659833039582,9.838678859103522,background,27,1.0,0
67.77286615093429,37.22612445909931,background,31,6.0,0
-59.91368128320753,1.326067357067385,background,9,8.0,0
45.80083039116314,7.460589562030907,background,38,3.0,0
27.974461755877105,14.003127739530395,background,8,6.0,0
37.924062854641406,12.073299623883704,background,38,3.0,0
-47.47667990975216,-13.210821813634611,background,0,4.0,0
-59.29183121453477,-19.414484278575284,background,21,4.0,0
76.47876711235305,37.422299768820714,background,31,6.0,0
-10.994809214283062,9.679665389811678,background,13,7.0,0
38.75319627953843,9.044331413252298,background,38,3.0,0
-62.60836491412286,-23.96268930671899,background,21,4.0,0
96.58525266610592,24.46273924284325,background,35,5.0,0
17.610293944664292,-11.446624004782498,background,27,1.0,0
38.33862956708992,6.0400140025207865,background,38,3.0,0
-70.8996991630931,-28.673946956383457,background,21,4.0,0
-102.61405266540432,24.119517035694336,background,23,3.0,0
137.00550712983588,-4.007496747804656,background,5,10.0,0
-75.667216356251,-1.966648904037975,background,25,3.0,0
108.81497068333702,26.89211090782056,background,26,5.0,0
-36.490662029866584,-5.580627959739585,background,39,8.0,0
-61.157381420553065,-0.5553278784132026,background,29,8.0,0
91.19588540427524,28.3032822708768,background,4,7.0,0
-111.1126702705988,30.63679358556292,background,10,3.0,0
-84.37311731766977,14.487974809351927,background,18,4.0,0
-44.57471292261258,-9.852101786527694,background,0,4.0,0
-62.81564827034711,-0.3985499145803486,background,9,8.0,0
-49.756796828218974,-11.766541387066091,background,6,1.0,0
138.87105733585418,-3.5361839149463568,background,15,5.0,0
-9.12925900826476,10.316171968460464,background,13,7.0,0
-39.599912373230424,-6.684200236109233,background,39,8.0,0
19.06127743823409,-4.164658253289726,background,27,1.0,0
101.76733657171232,22.247339020704235,background,35,5.0,0
-80.8493002618574,28.3032822708768,background,24,9.0,0
143.22400781656356,-5.423149077319574,background,15,5.0,0
24.65792805628901,8.093349389053738,background,27,1.0,0
14.293760245076196,-7.6320383359191775,background,27,1.0,0
43.31343011647207,18.242669044571404,background,38,3.0,0
15.952027094870244,-14.50162873752577,background,27,1.0,0
-53.902463952704096,-0.0850015569319171,background,48,2.0,0
-61.77923148922584,-13.532873937914728,background,29,8.0,0
-68.41229888840203,-20.580495260575592,background,21,4.0,0
-56.38986422739518,-4.007496747804656,background,48,2.0,0
-96.81011869112514,34.71925333751188,background,10,3.0,0
27.14532833098008,10.475491604770948,background,8,6.0,0
13.671910176403426,-2.4373063229478955,background,27,1.0,0
29.010878536998383,9.679665389811678,background,8,6.0,0
25.072494768737517,6.513093677782698,background,27,1.0,0
22.585094494046444,-0.2417748549075689,background,27,1.0,0
-67.16859875105649,-29.928349847863547,background,28,2.0,0
112.96063780782217,0.0717711216911486,background,47,5.0,0
61.13979875175809,28.658914725109017,background,7,6.0,0
14.915610313748964,8.251687654436774,background,27,1.0,0
141.7730243229938,-4.9509476270098345,background,15,5.0,0
37.509496142192894,13.84173521860591,background,38,3.0,0
-68.20501553217777,0.698878489703773,background,32,2.0,0
-89.55520122327617,18.07789239779655,background,18,4.0,0
-108.41798663968348,27.595473401194926,background,10,3.0,0
14.708326957524704,48.27716445395961,background,34,6.0,0
104.04745349017914,25.15195462511275,background,35,5.0,0
42.48429669157504,17.748789765381726,background,38,3.0,0
-64.68119847636541,2.737919819146781,background,9,8.0,0
-68.41229888840203,5.095028459148343,background,32,2.0,0
96.99981937855442,26.36739455441634,background,4,7.0,0
12.013643326609376,0.2285443232645457,background,27,1.0,0
-116.50203753242948,36.44636630175194,background,10,3.0,0
-90.7989013606217,16.438136136617835,background,18,4.0,0
36.47307936107161,19.732739775561846,background,8,6.0,0
69.43113300072835,32.84081814087199,background,31,6.0,0
-81.88571704297867,30.455387107093156,background,24,9.0,0
-0.0087913343974838,8.251687654436774,background,13,7.0,0
-3.325325033985583,8.568550893630597,background,13,7.0,0
0.1984920218267723,41.4612851404056,background,34,6.0,0
17.40301058844004,17.420276438406937,background,27,1.0,0
107.15670383354298,22.585854259697033,background,35,5.0,0
-50.378646896891745,-11.766541387066091,background,6,1.0,0
100.10906972191826,26.71694300773528,background,35,5.0,0
-58.04813107718923,-9.216458106222644,background,29,8.0,0
75.85691704368028,28.125902689143683,background,31,6.0,0
138.87105733585418,-6.053316469411737,background,15,5.0,0
-64.88848183258969,1.326067357067385,background,9,8.0,0
-62.4010815578986,2.1102796092669696,background,9,8.0,0
141.151174254321,-4.321850318738544,background,15,5.0,0
13.87919353262768,-7.6320383359191775,background,27,1.0,0
-105.93058636499242,32.1003870530492,background,10,3.0,0
-66.1321819699352,-14.825452713317118,background,21,4.0,0
16.781160519767266,46.665410510516296,background,34,6.0,0
17.610293944664292,-9.37526152472716,background,27,1.0,0
82.904551155305,22.247339020704235,background,4,7.0,0
-55.97529751494666,4.937669109500924,background,48,2.0,0
26.316194906083055,13.35820646336495,background,8,6.0,0
81.86813437418373,33.213307479751734,background,31,6.0,0
-115.4656207513082,36.25263276953403,background,10,3.0,0
32.741978949034994,14.487974809351927,background,8,6.0,0
112.33878773914938,24.119517035694336,background,26,5.0,0
9.73352640814256,3.680003619782537,background,27,1.0,0
78.34431731837137,36.25263276953403,background,31,6.0,0
39.99689641688396,25.49798781802675,background,8,6.0,0
16.781160519767266,-10.807834408927988,background,27,1.0,0
-105.72330300876816,32.1003870530492,background,10,3.0,0
73.16223341276496,35.86657258782018,background,31,6.0,0
17.610293944664292,-17.59832281399209,background,27,1.0,0
19.683127506906853,-4.007496747804656,background,27,1.0,0
16.366593807318758,15.623383858767292,background,27,1.0,0
21.13411100047665,-11.127058626461633,background,27,1.0,0
-66.54674868238374,-30.289579792718467,background,28,2.0,0
7.45340948967574,7.61869301750539,background,27,1.0,0
-9.12925900826476,12.5544006925997,background,13,7.0,0
26.316194906083055,-0.7121098890642823,background,27,1.0,0
-44.78199627883682,-12.0868217216198,background,0,4.0,0
15.952027094870244,-14.01675308616956,background,27,1.0,0
-52.65876381535856,-31.198442626889893,background,28,2.0,0
46.83724717228442,-15.47453195901392,background,16,7.0,0
-83.95855060522125,13.680451810810164,background,2,10.0,0
24.03607798761624,11.273313873333692,background,27,1.0,0
-99.91936903448897,32.84081814087199,background,10,3.0,0
106.1202870524217,22.75541636717384,background,35,5.0,0
-0.6306414030702525,7.935071691146827,background,13,7.0,0
-49.964080184443226,-16.77876587620855,background,6,1.0,0
-68.82686560085054,-23.96268930671899,background,21,4.0,0
-60.742814708104554,0.2285443232645457,background,9,8.0,0
-49.54951347199472,-1.966648904037975,background,48,2.0,0
-71.10698251931736,0.0717711216911486,background,32,2.0,0
27.55989504342859,14.81177909490251,background,8,6.0,0
116.899021576083,25.671369750505026,background,26,5.0,0
-59.08454785831051,6.355353779094931,background,9,8.0,0
34.19296244260479,17.256236471234093,background,8,6.0,0
10.562659833039582,6.670881860183773,background,27,1.0,0
-101.99220259673154,32.84081814087199,background,10,3.0,0
36.68036271729587,10.953934810292736,background,38,3.0,0
15.952027094870244,2.737919819146781,background,27,1.0,0
22.17052778159793,10.79437169568218,background,27,1.0,0
-74.42351621890546,-0.7121098890642823,background,25,3.0,0
-56.59714758361943,2.424064303994145,background,48,2.0,0
14.915610313748964,0.698878489703773,background,27,1.0,0
20.926827644252395,14.81177909490251,background,27,1.0,0
84.56281800509906,22.585854259697033,background,4,7.0,0
10.562659833039582,14.649818655159716,background,27,1.0,0
36.26579600484736,12.714961005176056,background,38,3.0,0
67.3582994384858,35.67423478420233,background,31,6.0,0
28.389028468325616,17.913266553432354,background,8,6.0,0
24.45064470006475,16.111844839527294,background,8,6.0,0
-43.745579497715546,-7.6320383359191775,background,39,8.0,0
140.94389089809673,-3.2221067867821054,background,15,5.0,0
24.03607798761624,-1.966648904037975,background,27,1.0,0
-62.60836491412286,2.424064303994145,background,9,8.0,0
-57.2189976522922,-29.209702827345303,background,28,2.0,0
138.04192391095717,-4.321850318738544,background,15,5.0,0
-3.118041677761327,34.340294320823936,background,34,6.0,0
19.06127743823409,-5.26571018567703,background,27,1.0,0
-0.6306414030702525,10.79437169568218,background,13,7.0,0
-69.24143231329906,2.267163679687201,background,32,2.0,0
-59.91368128320753,-12.247101447053112,background,29,8.0,0
13.87919353262768,-18.256581902294172,background,27,1.0,0
6.624276064778716,52.67730895043049,background,34,6.0,0
25.279778124961776,-0.868897089463781,background,27,1.0,0
-60.32824799565604,-38.03059996679278,background,28,2.0,0
18.23214401333706,16.92858145171757,background,27,1.0,0
69.43113300072835,31.000612335066915,background,31,6.0,0
29.218161893222646,16.601481822224834,background,8,6.0,0
99.07265294079698,1.9534109429298216,background,36,9.0,0
-3.118041677761327,41.253641568921886,background,34,6.0,0
16.366593807318758,46.21360887444758,background,34,6.0,0
-101.78491924050728,26.36739455441634,background,23,3.0,0
9.940809764366817,5.095028459148343,background,27,1.0,0
46.42268045983591,5.409860898272151,background,38,3.0,0
79.5880174557169,31.732378122278885,background,31,6.0,0
-1.6670581841915335,10.79437169568218,background,13,7.0,0
21.341394356700903,-1.4961206609789617,background,27,1.0,0
46.62996381606016,-16.45191607988305,background,16,7.0,0
104.46202020262764,23.60636086213141,background,35,5.0,0
-16.384176476113726,16.111844839527294,background,37,8.0,0
-1.6670581841915335,5.882411717546735,background,13,7.0,0
-57.63356436474071,-2.7511650290918954,background,48,2.0,0
110.68052088935534,23.777192479432145,background,26,5.0,0
71.29668320674665,28.480951902968997,background,7,6.0,0
-61.364664776777325,6.828719538057306,background,9,8.0,0
102.18190328416082,24.29101472931823,background,35,5.0,0
44.14256354136909,4.78034609609443,background,38,3.0,0
-72.76524936911142,-2.123518825966413,background,25,3.0,0
-64.88848183258969,-1.652950968981114,background,29,8.0,0
-51.62234703423728,-6.210967247224024,background,48,2.0,0
-1.2524914717430211,5.252425327169576,background,13,7.0,0
6.831559421002971,6.670881860183773,background,27,1.0,0
-71.72883258799014,0.2285443232645457,background,32,2.0,0
97.20710273477869,27.419223355220655,background,4,7.0,0
23.41422791894347,-4.164658253289726,background,27,1.0,0
-114.0146372577384,31.732378122278885,background,10,3.0,0
24.243361343840498,7.460589562030907,background,27,1.0,0
21.963244425373677,6.197660955718806,background,27,1.0,0
47.25181388473293,-16.77876587620855,background,16,7.0,0
37.71677949841715,8.885671465200375,background,38,3.0,0
11.80635997038512,4.78034609609443,background,27,1.0,0
26.73076161853157,3.994234867669252,background,27,1.0,0
-47.68396326597641,-8.423458374071428,background,48,2.0,0
18.646710725785574,-4.321850318738544,background,27,1.0,0
-2.9107583215370707,12.5544006925997,background,13,7.0,0
22.17052778159793,-13.532873937914728,background,27,1.0,0
4.551442502536153,10.1569308414146,background,13,7.0,0
-45.81841305995811,-14.01675308616956,background,0,4.0,0
-81.67843368675443,28.125902689143683,background,24,9.0,0
-64.68119847636541,-6.684200236109233,background,29,8.0,0
-61.98651484545009,-0.0850015569319171,background,9,8.0,0
2.064042227845078,35.67423478420233,background,34,6.0,0
66.52916601358876,33.774981941832806,background,31,6.0,0
-9.958392433161782,16.76496304453938,background,37,8.0,0
-67.58316546350501,-23.109514914919817,background,21,4.0,0
-4.154458458882608,9.361857000683292,background,13,7.0,0
7.45340948967574,47.12097163455438,background,34,6.0,0
-111.52723698304732,34.15144485687069,background,10,3.0,0
169.34171070081985,-19.580545863828515,background,22,9.0,0
-63.43749833901988,-1.652950968981114,background,29,8.0,0
12.842776751506404,-17.43412673027915,background,27,1.0,0
-56.59714758361943,-4.164658253289726,background,48,2.0,0
46.42268045983591,-16.45191607988305,background,16,7.0,0
-96.39555197867662,34.90937273974577,background,10,3.0,0
17.40301058844004,-16.288693057011475,background,27,1.0,0
10.14809312059107,5.409860898272151,background,27,1.0,0
-45.61112970373385,-12.728515590026117,background,0,4.0,0
18.85399408200983,-12.407476065800278,background,27,1.0,0
46.83724717228442,-24.993859918073053,background,16,7.0,0
-61.157381420553065,-16.615273140366867,background,21,4.0,0
-61.77923148922584,3.837105180536485,background,9,8.0,0
13.257343463954912,12.714961005176056,background,27,1.0,0
103.01103670905783,0.698878489703773,background,36,9.0,0
-73.38709943778419,8.727078381509896,background,32,2.0,0
22.585094494046444,-2.9081239669817456,background,27,1.0,0
-77.32548320604505,2.267163679687201,background,32,2.0,0
12.42821003905789,47.58041812192447,background,34,6.0,0
4.344159146311896,50.42662740064398,background,34,6.0,0
13.46462682017917,43.57541751320269,background,34,6.0,0
-49.34223011577046,-0.2417748549075689,background,48,2.0,0
-51.41506367801302,-10.011196189220415,background,29,8.0,0
-75.45993300002675,1.482885885497545,background,32,2.0,0
21.75596106914942,-4.479074114844685,background,27,1.0,0
-42.50187936037001,-13.8553512893931,background,0,4.0,0
-71.72883258799014,-3.5361839149463568,background,25,3.0,0
-107.58885321478644,26.542038489358116,background,10,3.0,0
17.817577300888548,-9.852101786527694,background,27,1.0,0
20.304977575579624,-15.14974968420812,background,27,1.0,0
-41.05089586680021,-8.423458374071428,background,39,8.0,0
-63.43749833901988,-14.339890317902622,background,29,8.0,0
-111.1126702705988,32.28493698282597,background,10,3.0,0
-68.20501553217777,-26.556789000077845,background,21,4.0,0
7.038842777227227,7.776853314603639,background,27,1.0,0
20.926827644252395,6.828719538057306,background,27,1.0,0
-45.81841305995811,-9.216458106222644,background,0,4.0,0
112.54607109537363,1.326067357067385,background,47,5.0,0
-69.65599902574758,-21.250679970680636,background,21,4.0,0
18.43942736956132,-5.738148023284266,background,27,1.0,0
68.39471621960708,30.093561717331408,background,7,6.0,0
-80.64201690563316,22.75541636717384,background,24,9.0,0
-112.14908705172007,34.15144485687069,background,10,3.0,0
17.40301058844004,12.714961005176056,background,27,1.0,0
117.72815500098004,2.894877015499179,background,47,5.0,0
81.66085101795946,30.274311017053655,background,31,6.0,0
41.86244662290227,11.913121226337534,background,38,3.0,0
-66.1321819699352,-1.8097933343367911,background,29,8.0,0
-55.97529751494666,0.8556652079623925,background,48,2.0,0
-52.24419710291005,-16.942395936531632,background,6,1.0,0
80.41715088061393,31.732378122278885,background,31,6.0,0
-62.81564827034711,3.05185537690914,background,9,8.0,0
147.57695829727294,-8.423458374071428,background,15,5.0,0
140.32204082942397,-3.2221067867821054,background,15,5.0,0
19.475844150682597,16.92858145171757,background,27,1.0,0
-10.16567578938604,6.828719538057306,background,13,7.0,0
14.293760245076196,1.1692584977299036,background,27,1.0,0
58.23783176461851,26.36739455441634,background,7,6.0,0
-44.16014621016406,-6.842042146581664,background,39,8.0,0
-113.80735390151416,34.90937273974577,background,10,3.0,0
124.77578911260476,-1.8097933343367911,background,5,10.0,0
71.29668320674665,38.0138904303977,background,31,6.0,0
19.475844150682597,-15.14974968420812,background,27,1.0,0
38.54591292331417,8.885671465200375,background,38,3.0,0
-67.79044881972926,-18.256581902294172,background,21,4.0,0
31.49827881168946,22.247339020704235,background,8,6.0,0
18.23214401333706,-7.473930131166017,background,27,1.0,0
81.4535676617352,30.63679358556292,background,31,6.0,0
-62.4010815578986,-1.8097933343367911,background,29,8.0,0
20.304977575579624,12.3939379613512,background,27,1.0,0
-67.16859875105649,-0.3985499145803486,background,32,2.0,0
-61.98651484545009,-14.178265599705089,background,29,8.0,0
-55.3534474462739,-29.030815507958437,background,28,2.0,0
9.318959695694046,12.5544006925997,background,27,1.0,0
13.050060107730658,8.251687654436774,background,27,1.0,0
-46.440263128630875,-15.47453195901392,background,6,1.0,0
-66.1321819699352,1.326067357067385,background,9,8.0,0
105.7057203399732,-3.06510416744518,background,19,10.0,0
-58.669981145862,-7.790203486602881,background,29,8.0,0
141.151174254321,-6.053316469411737,background,15,5.0,0
40.20417977310822,6.355353779094931,background,38,3.0,0
15.744743738645989,6.355353779094931,background,27,1.0,0
-3.947175102658352,10.634891071505344,background,13,7.0,0
13.87919353262768,-14.01675308616956,background,27,1.0,0
-68.82686560085054,-19.91317281058929,background,21,4.0,0
-98.88295225336768,25.49798781802675,background,23,3.0,0
-52.45148045913431,-5.26571018567703,background,48,2.0,0
11.80635997038512,9.203059499003814,background,27,1.0,0
49.3246474469755,10.79437169568218,background,38,3.0,0
98.24351951589996,14.81177909490251,background,35,5.0,0
81.86813437418373,30.274311017053655,background,31,6.0,0
14.708326957524704,7.460589562030907,background,27,1.0,0
19.26856079445834,-6.210967247224024,background,27,1.0,0
89.95218526692972,31.000612335066915,background,4,7.0,0
-5.19087524000389,5.252425327169576,background,13,7.0,0
114.41162130139196,24.806878505111335,background,26,5.0,0
93.2687189665178,20.566386907666956,background,4,7.0,0
-102.40676930918004,27.419223355220655,background,10,3.0,0
-51.62234703423728,3.2088560595520916,background,48,2.0,0
1.027625446723797,34.52956218517944,background,34,6.0,0
107.36398718976724,22.75541636717384,background,35,5.0,0
96.1706859536574,28.837173914767657,background,4,7.0,0
11.184509901712351,50.42662740064398,background,34,6.0,0
6.624276064778716,5.252425327169576,background,27,1.0,0
-103.44318609030132,30.63679358556292,background,10,3.0,0
25.279778124961776,11.113581754415785,background,27,1.0,0
16.366593807318758,4.78034609609443,background,27,1.0,0
-67.99773217595352,4.78034609609443,background,32,2.0,0
-66.54674868238374,-31.01599393194518,background,28,2.0,0
46.62996381606016,4.308583288844554,background,38,3.0,0
104.66930355885192,22.585854259697033,background,35,5.0,0
10.562659833039582,-1.966648904037975,background,27,1.0,0
44.5571302538176,5.724852901933827,background,38,3.0,0
139.07834069207846,-2.4373063229478955,background,15,5.0,0
99.48721965324548,2.580982633108574,background,36,9.0,0
-57.63356436474071,-8.899058562651222,background,29,8.0,0
-68.20501553217777,-28.49595924636344,background,21,4.0,0
-11.20209257050732,15.13605585953841,background,37,8.0,0
-63.43749833901988,-35.30705495070815,background,28,2.0,0
83.52640122397777,30.455387107093156,background,4,7.0,0
-59.70639792698328,1.326067357067385,background,9,8.0,0
-69.44871566952331,5.5673363598230186,background,32,2.0,0
-57.2189976522922,-7.473930131166017,background,29,8.0,0
-52.45148045913431,-1.652950968981114,background,48,2.0,0
-11.823942639180087,11.913121226337534,background,37,8.0,0
-53.902463952704096,-31.381236902254035,background,28,2.0,0
114.6189046576162,-1.3393012641504718,background,47,5.0,0
-53.28061388403133,1.796556531911102,background,48,2.0,0
2.6858922965178467,36.44636630175194,background,34,6.0,0
10.562659833039582,49.94082256907818,background,34,6.0,0
29.010878536998383,22.247339020704235,background,8,6.0,0
-68.20501553217777,7.302541714361488,background,9,8.0,0
17.40301058844004,10.316171968460464,background,27,1.0,0
5.380575927433178,45.98908020379604,background,34,6.0,0
-7.263708802246451,12.875620313089073,background,13,7.0,0
-115.25833739508394,29.9131356556695,background,10,3.0,0
-46.647546484855134,-17.59832281399209,background,6,1.0,0
-93.7008683477613,31.36579700311888,background,23,3.0,0
44.97169696626611,-19.746774744714312,background,16,7.0,0
18.646710725785574,-17.106164982026407,background,27,1.0,0
-68.61958224462629,3.837105180536485,background,32,2.0,0
-67.99773217595352,-21.92385577160734,background,21,4.0,0
17.19572723221578,5.252425327169576,background,27,1.0,0
-51.62234703423728,-18.421524066722004,background,6,1.0,0
96.79253602233018,28.658914725109017,background,4,7.0,0
7.038842777227227,10.475491604770948,background,27,1.0,0
-89.34791786705192,18.90331904330493,background,18,4.0,0
-67.99773217595352,-23.96268930671899,background,21,4.0,0
20.09769421935537,1.1692584977299036,background,27,1.0,0
140.94389089809673,-3.693260744283101,background,15,5.0,0
-60.5355313518803,-18.7518736366666,background,21,4.0,0
-6.434575377349426,7.935071691146827,background,13,7.0,0
18.43942736956132,-13.532873937914728,background,27,1.0,0
-67.99773217595352,-32.67080281105247,background,28,2.0,0
144.0531412414606,-4.79362159270959,background,15,5.0,0
48.288230665854215,-15.799812003400069,background,16,7.0,0
-50.171363540667485,-11.286797995243948,background,29,8.0,0
-108.41798663968348,27.948810055155377,background,10,3.0,0
29.010878536998383,9.838678859103522,background,8,6.0,0
-41.67274593547299,-8.899058562651222,background,39,8.0,0
-2.703474965312815,42.088193955416706,background,34,6.0,0
48.91008073452698,-14.50162873752577,background,16,7.0,0
-46.02569641618235,-2.280404248971424,background,48,2.0,0
60.31066532686107,27.595473401194926,background,7,6.0,0
32.94926230525925,6.197660955718806,background,38,3.0,0
42.69158004779929,12.875620313089073,background,38,3.0,0
-103.85775280274984,24.97929820428639,background,10,3.0,0
26.52347826230731,2.737919819146781,background,27,1.0,0
33.156545661483506,16.92858145171757,background,8,6.0,0
-53.28061388403133,-8.423458374071428,background,29,8.0,0
-54.731597377601126,-31.01599393194518,background,28,2.0,0
21.13411100047665,-15.962642628900088,background,27,1.0,0
-64.88848183258969,-13.371795450376158,background,29,8.0,0
14.293760245076196,5.882411717546735,background,27,1.0,0
113.1679211640464,26.01887739526472,background,26,5.0,0
-63.23021498279562,-22.93952103892748,background,21,4.0,0
-63.02293162657137,-28.673946956383457,background,28,2.0,0
13.87919353262768,2.1102796092669696,background,27,1.0,0
-115.67290410753246,35.29091652352795,background,10,3.0,0
69.22384964450409,35.67423478420233,background,31,6.0,0
-107.17428650233794,29.01573268792211,background,10,3.0,0
-60.32824799565604,-7.315877638190576,background,29,8.0,0
28.596311824549872,14.81177909490251,background,8,6.0,0
-54.31703066515261,-0.2417748549075689,background,48,2.0,0
115.24075472628896,23.948243748781216,background,26,5.0,0
99.27993629702124,22.41649587433424,background,35,5.0,0
6.2097093523302025,51.91471627660275,background,34,6.0,0
14.708326957524704,2.894877015499179,background,27,1.0,0
-104.27231951519836,27.243248203680412,background,10,3.0,0
-62.60836491412286,-26.731715637331146,background,28,2.0,0
-73.17981608155993,-1.182491633050412,background,25,3.0,0
112.54607109537363,26.71694300773528,background,26,5.0,0
-66.1321819699352,-6.9999348704480715,background,29,8.0,0
18.85399408200983,-3.693260744283101,background,27,1.0,0
37.924062854641406,10.475491604770948,background,38,3.0,0
13.671910176403426,-17.43412673027915,background,27,1.0,0
-111.31995362682306,29.733029324769745,background,10,3.0,0
-45.61112970373385,-15.47453195901392,background,0,4.0,0
11.599076614160865,49.22105448965829,background,34,6.0,0
-11.823942639180087,9.997766908221069,background,13,7.0,0
-66.54674868238374,-21.58688575594909,background,21,4.0,0
84.3555346488748,23.60636086213141,background,4,7.0,0
16.781160519767266,-1.3393012641504718,background,27,1.0,0
-69.44871566952331,1.0124581627490727,background,32,2.0,0
46.42268045983591,9.044331413252298,background,38,3.0,0
-3.325325033985583,6.0400140025207865,background,13,7.0,0
14.915610313748964,14.973857652050178,background,27,1.0,0
3.9295924338633847,51.16473337199414,background,34,6.0,0
144.26042459768482,-4.007496747804656,background,15,5.0,0
-64.68119847636541,-33.22905922178245,background,28,2.0,0
-116.08747081998096,33.40013576530422,background,10,3.0,0
43.1061467602478,11.113581754415785,background,38,3.0,0
102.59646999660936,22.75541636717384,background,35,5.0,0
-60.5355313518803,-37.24266075271347,background,28,2.0,0
